timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1592130181050,0,/safebrowsing/clientreport/download?key=%GOOGLE_SAFEBROWSING_API_KEY%-47,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Malformed escape pair at index 65: https://sb-ssl.google.com/safebrowsing/clientreport/download?key=%GOOGLE_SAFEBROWSING_API_KEY%,Thread Group 1-2,text,false,,1339,0,20,20,https://sb-ssl.google.com/safebrowsing/clientreport/download?key=%GOOGLE_SAFEBROWSING_API_KEY%,0,0,0
1592130180904,160,/Home.aspx-45,200,OK,Thread Group 1-3,text,true,,535,9588,20,20,http://10.10.1.103/Home.aspx,160,0,0
1592130181065,0,/safebrowsing/clientreport/download?key=%GOOGLE_SAFEBROWSING_API_KEY%-47,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Malformed escape pair at index 65: https://sb-ssl.google.com/safebrowsing/clientreport/download?key=%GOOGLE_SAFEBROWSING_API_KEY%,Thread Group 1-3,text,false,,1339,0,20,20,https://sb-ssl.google.com/safebrowsing/clientreport/download?key=%GOOGLE_SAFEBROWSING_API_KEY%,0,0,0
1592130180917,160,/Home.aspx-33,200,OK,Thread Group 1-17,text,true,,535,9588,20,20,http://10.10.1.103/Home.aspx,160,0,0
1592130180930,162,/Home.aspx-37,200,OK,Thread Group 1-14,text,true,,535,9588,20,20,http://10.10.1.103/Home.aspx,162,0,0
1592130180946,159,/Home.aspx-35,200,OK,Thread Group 1-16,text,true,,535,9588,20,20,http://10.10.1.103/Home.aspx,159,0,0
1592130180976,144,/Home.aspx-39,200,OK,Thread Group 1-15,text,true,,535,9588,20,20,http://10.10.1.103/Home.aspx,144,0,0
1592130180993,139,/Home.aspx-31,200,OK,Thread Group 1-19,text,true,,535,9588,20,20,http://10.10.1.103/Home.aspx,139,0,0
1592130181008,138,/Home.aspx-22,200,OK,Thread Group 1-20,text,true,,535,9542,20,20,http://10.10.1.103/Home.aspx,138,0,0
1592130181024,370,/Home.aspx-31,200,OK,Thread Group 1-18,text,true,,535,9588,20,20,http://10.10.1.103/Home.aspx,370,0,0
1592130181078,333,/Home.aspx-34,200,OK,Thread Group 1-17,text,true,,535,9588,20,20,http://10.10.1.103/Home.aspx,333,0,0
1592130181092,333,/Home.aspx-38,200,OK,Thread Group 1-14,text,true,,535,9588,20,20,http://10.10.1.103/Home.aspx,333,0,0
1592130181105,337,/Home.aspx-36,200,OK,Thread Group 1-16,text,true,,535,9588,20,20,http://10.10.1.103/Home.aspx,337,0,0
1592130181133,791,/Home.aspx-32,200,OK,Thread Group 1-19,text,true,,535,9588,20,20,http://10.10.1.103/Home.aspx,791,0,0
1592130181146,792,/Home.aspx-23,200,OK,Thread Group 1-20,text,true,,535,9542,20,20,http://10.10.1.103/Home.aspx,792,0,0
1592130172446,9491,/Report/Report_Selection_Page.aspx-40,200,OK,Thread Group 1-4,text,true,,115041,21039,20,20,http://10.10.1.103/Report/Report_Selection_Page.aspx,9491,0,0
1592130181394,558,/Home.aspx-32,200,OK,Thread Group 1-18,text,true,,535,9588,20,20,http://10.10.1.103/Home.aspx,558,0,0
1592130181411,2321,/Home.aspx-35,200,OK,Thread Group 1-17,text,true,,535,9588,20,20,http://10.10.1.103/Home.aspx,2321,0,0
1592130181426,2320,/Home.aspx-39,200,OK,Thread Group 1-14,text,true,,535,9588,20,20,http://10.10.1.103/Home.aspx,2320,0,0
1592130181442,2318,/Home.aspx-37,200,OK,Thread Group 1-16,text,true,,535,9588,20,20,http://10.10.1.103/Home.aspx,2318,0,0
1592130173527,10232,/Report/Report_Selection_Page.aspx-40,200,OK,Thread Group 1-6,text,true,,115041,21039,20,20,http://10.10.1.103/Report/Report_Selection_Page.aspx,10232,0,0
1592130181924,2660,/Home.aspx-33,200,OK,Thread Group 1-19,text,true,,535,9588,20,20,http://10.10.1.103/Home.aspx,2660,0,0
1592130181938,2654,/Home.aspx-41,200,OK,Thread Group 1-4,text,true,,535,9588,20,20,http://10.10.1.103/Home.aspx,2654,0,0
1592130181938,2662,/Home.aspx-24,200,OK,Thread Group 1-20,text,true,,535,9542,20,20,http://10.10.1.103/Home.aspx,2662,0,0
1592130181952,2663,/Home.aspx-33,200,OK,Thread Group 1-18,text,true,,535,9588,20,20,http://10.10.1.103/Home.aspx,2663,0,0
1592130173001,11613,/Report/Report_Selection_Page.aspx-40,200,OK,Thread Group 1-5,text,true,,115041,21039,20,20,http://10.10.1.103/Report/Report_Selection_Page.aspx,11613,0,0
1592130183732,892,/Home.aspx-36,200,OK,Thread Group 1-17,text,true,,535,9588,20,20,http://10.10.1.103/Home.aspx,892,0,0
1592130183760,874,/Home.aspx-38,200,OK,Thread Group 1-16,text,true,,535,9588,20,20,http://10.10.1.103/Home.aspx,874,0,0
1592130183760,882,/Home.aspx-41,200,OK,Thread Group 1-6,text,true,,535,9588,20,20,http://10.10.1.103/Home.aspx,882,0,0
1592130174062,10580,/Report/Report_Selection_Page.aspx-40,200,OK,Thread Group 1-7,text,true,,115041,21039,20,20,http://10.10.1.103/Report/Report_Selection_Page.aspx,10579,0,0
1592130184583,67,/Home.aspx-34,200,OK,Thread Group 1-19,text,true,,535,9588,20,20,http://10.10.1.103/Home.aspx,67,0,0
1592130184591,67,/Home.aspx-42,200,OK,Thread Group 1-4,text,true,,535,9588,20,20,http://10.10.1.103/Home.aspx,67,0,0
1592130184623,76,/Home.aspx-37,200,OK,Thread Group 1-17,text,true,,535,9588,20,20,http://10.10.1.103/Home.aspx,76,0,0
1592130184641,64,/Home.aspx-42,200,OK,Thread Group 1-6,text,true,,535,9588,20,20,http://10.10.1.103/Home.aspx,64,0,0
1592130184642,63,/Home.aspx-41,200,OK,Thread Group 1-7,text,true,,535,9588,20,20,http://10.10.1.103/Home.aspx,63,0,0
1592130184614,91,/Home.aspx-41,200,OK,Thread Group 1-5,text,true,,535,9588,20,20,http://10.10.1.103/Home.aspx,91,0,0
1592130184614,92,/Home.aspx-34,200,OK,Thread Group 1-18,text,true,,535,9588,20,20,http://10.10.1.103/Home.aspx,92,0,0
1592130184650,72,/Home.aspx-35,200,OK,Thread Group 1-19,text,true,,535,9588,20,20,http://10.10.1.103/Home.aspx,72,0,0
1592130184633,89,/Home.aspx-39,200,OK,Thread Group 1-16,text,true,,535,9588,20,20,http://10.10.1.103/Home.aspx,89,0,0
1592130184699,39,/Home.aspx-38,200,OK,Thread Group 1-17,text,true,,535,9588,20,20,http://10.10.1.103/Home.aspx,39,0,0
1592130184706,32,/Home.aspx-35,200,OK,Thread Group 1-18,text,true,,535,9588,20,20,http://10.10.1.103/Home.aspx,32,0,0
1592130184658,89,/Home.aspx-43,200,OK,Thread Group 1-4,text,true,,535,9588,20,20,http://10.10.1.103/Home.aspx,89,0,0
1592130184705,42,/Home.aspx-42,200,OK,Thread Group 1-7,text,true,,535,9588,20,20,http://10.10.1.103/Home.aspx,42,0,0
1592130184705,42,/Home.aspx-42,200,OK,Thread Group 1-5,text,true,,535,9588,20,20,http://10.10.1.103/Home.aspx,42,0,0
1592130184705,56,/Home.aspx-43,200,OK,Thread Group 1-6,text,true,,535,9588,20,20,http://10.10.1.103/Home.aspx,56,0,0
1592130184722,49,/Home.aspx-36,200,OK,Thread Group 1-19,text,true,,535,9588,20,20,http://10.10.1.103/Home.aspx,49,0,0
1592130184747,32,/Home.aspx-43,200,OK,Thread Group 1-7,text,true,,535,9588,20,20,http://10.10.1.103/Home.aspx,32,0,0
1592130184738,42,/Home.aspx-36,200,OK,Thread Group 1-18,text,true,,535,9588,20,20,http://10.10.1.103/Home.aspx,42,0,0
1592130184747,39,/Home.aspx-44,200,OK,Thread Group 1-4,text,true,,535,9588,20,20,http://10.10.1.103/Home.aspx,39,0,0
1592130184738,55,/Home.aspx-39,200,OK,Thread Group 1-17,text,true,,535,9588,20,20,http://10.10.1.103/Home.aspx,55,0,0
1592130184747,54,/Home.aspx-43,200,OK,Thread Group 1-5,text,true,,535,9588,20,20,http://10.10.1.103/Home.aspx,54,0,0
1592130184762,48,/Home.aspx-44,200,OK,Thread Group 1-6,text,true,,535,9588,20,20,http://10.10.1.103/Home.aspx,48,0,0
1592130184779,52,/Home.aspx-44,200,OK,Thread Group 1-7,text,true,,535,9588,20,20,http://10.10.1.103/Home.aspx,52,0,0
1592130184780,51,/Home.aspx-37,200,OK,Thread Group 1-18,text,true,,535,9588,20,20,http://10.10.1.103/Home.aspx,51,0,0
1592130184786,53,/Home.aspx-45,200,OK,Thread Group 1-4,text,true,,535,9588,20,20,http://10.10.1.103/Home.aspx,53,0,0
1592130184840,0,/safebrowsing/clientreport/download?key=%GOOGLE_SAFEBROWSING_API_KEY%-47,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Malformed escape pair at index 65: https://sb-ssl.google.com/safebrowsing/clientreport/download?key=%GOOGLE_SAFEBROWSING_API_KEY%,Thread Group 1-4,text,false,,1339,0,20,20,https://sb-ssl.google.com/safebrowsing/clientreport/download?key=%GOOGLE_SAFEBROWSING_API_KEY%,0,0,0
1592130184771,76,/Home.aspx-37,200,OK,Thread Group 1-19,text,true,,535,9588,20,20,http://10.10.1.103/Home.aspx,76,0,0
1592130184801,56,/Home.aspx-44,200,OK,Thread Group 1-5,text,true,,535,9588,20,20,http://10.10.1.103/Home.aspx,56,0,0
1592130184832,38,/Home.aspx-38,200,OK,Thread Group 1-18,text,true,,535,9588,20,20,http://10.10.1.103/Home.aspx,38,0,0
1592130184810,68,/Home.aspx-45,200,OK,Thread Group 1-6,text,true,,535,9588,20,20,http://10.10.1.103/Home.aspx,68,0,0
1592130184879,0,/safebrowsing/clientreport/download?key=%GOOGLE_SAFEBROWSING_API_KEY%-47,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Malformed escape pair at index 65: https://sb-ssl.google.com/safebrowsing/clientreport/download?key=%GOOGLE_SAFEBROWSING_API_KEY%,Thread Group 1-6,text,false,,1339,0,20,20,https://sb-ssl.google.com/safebrowsing/clientreport/download?key=%GOOGLE_SAFEBROWSING_API_KEY%,0,0,0
1592130184831,56,/Home.aspx-45,200,OK,Thread Group 1-7,text,true,,535,9588,20,20,http://10.10.1.103/Home.aspx,56,0,0
1592130184888,0,/safebrowsing/clientreport/download?key=%GOOGLE_SAFEBROWSING_API_KEY%-47,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Malformed escape pair at index 65: https://sb-ssl.google.com/safebrowsing/clientreport/download?key=%GOOGLE_SAFEBROWSING_API_KEY%,Thread Group 1-7,text,false,,1339,0,20,20,https://sb-ssl.google.com/safebrowsing/clientreport/download?key=%GOOGLE_SAFEBROWSING_API_KEY%,0,0,0
1592130184847,49,/Home.aspx-38,200,OK,Thread Group 1-19,text,true,,535,9588,20,20,http://10.10.1.103/Home.aspx,49,0,0
1592130184870,34,/Home.aspx-39,200,OK,Thread Group 1-18,text,true,,535,9588,20,20,http://10.10.1.103/Home.aspx,34,0,0
1592130184857,55,/Home.aspx-45,200,OK,Thread Group 1-5,text,true,,535,9588,20,20,http://10.10.1.103/Home.aspx,55,0,0
1592130184912,0,/safebrowsing/clientreport/download?key=%GOOGLE_SAFEBROWSING_API_KEY%-47,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Malformed escape pair at index 65: https://sb-ssl.google.com/safebrowsing/clientreport/download?key=%GOOGLE_SAFEBROWSING_API_KEY%,Thread Group 1-5,text,false,,1339,0,20,20,https://sb-ssl.google.com/safebrowsing/clientreport/download?key=%GOOGLE_SAFEBROWSING_API_KEY%,0,0,0
1592130184896,26,/Home.aspx-39,200,OK,Thread Group 1-19,text,true,,535,9588,20,20,http://10.10.1.103/Home.aspx,26,0,0
1592130184599,353,/Home.aspx-25,200,OK,Thread Group 1-20,text,true,,41855,9922,20,20,http://10.10.1.103/Default.aspx,75,0,0
1592130184599,75,/Home.aspx-25-0,302,Found,Thread Group 1-20,text,true,,452,9464,20,20,http://10.10.1.103/Home.aspx,75,0,0
1592130184674,278,/Home.aspx-25-1,200,OK,Thread Group 1-20,text,true,,41403,458,20,20,http://10.10.1.103/Default.aspx,277,0,0
1592130184952,10,/Report/Report_Selection_Page.aspx-26,500,Internal Server Error,Thread Group 1-20,text,false,,4974,402,20,20,http://10.10.1.103/Report/Report_Selection_Page.aspx,10,0,0
1592130184962,1,/css/datepicker.css-27,200,OK,Thread Group 1-20,text,true,,1283,325,20,20,http://10.10.1.103/css/datepicker.css,1,0,0
1592130184963,0,/js/bootstrap-datepicker.js-28,200,OK,Thread Group 1-20,text,true,,4304,318,20,20,http://10.10.1.103/js/bootstrap-datepicker.js,0,0,0
1592130184963,11,/Home.aspx-29,200,OK,Thread Group 1-20,text,true,,535,9588,20,20,http://10.10.1.103/Home.aspx,11,0,0
1592130184974,11,/Home.aspx-30,200,OK,Thread Group 1-20,text,true,,535,9588,20,20,http://10.10.1.103/Home.aspx,11,0,0
1592130184985,11,/Home.aspx-31,200,OK,Thread Group 1-20,text,true,,535,9588,20,20,http://10.10.1.103/Home.aspx,11,0,0
1592130184996,11,/Home.aspx-32,200,OK,Thread Group 1-20,text,true,,535,9588,20,20,http://10.10.1.103/Home.aspx,11,0,0
1592130185007,10,/Home.aspx-33,200,OK,Thread Group 1-20,text,true,,535,9588,20,20,http://10.10.1.103/Home.aspx,10,0,0
1592130185018,10,/Home.aspx-34,200,OK,Thread Group 1-20,text,true,,535,9588,20,20,http://10.10.1.103/Home.aspx,10,0,0
1592130185028,16,/Home.aspx-35,200,OK,Thread Group 1-20,text,true,,535,9588,20,20,http://10.10.1.103/Home.aspx,16,0,0
1592130185044,10,/Home.aspx-36,200,OK,Thread Group 1-20,text,true,,535,9588,20,20,http://10.10.1.103/Home.aspx,10,0,0
1592130185055,10,/Home.aspx-37,200,OK,Thread Group 1-20,text,true,,535,9588,20,20,http://10.10.1.103/Home.aspx,10,0,0
1592130185065,11,/Home.aspx-38,200,OK,Thread Group 1-20,text,true,,535,9588,20,20,http://10.10.1.103/Home.aspx,11,0,0
1592130185076,10,/Home.aspx-39,200,OK,Thread Group 1-20,text,true,,535,9588,20,20,http://10.10.1.103/Home.aspx,10,0,0
1592130176434,11400,/Report/Report_Selection_Page.aspx-40,200,OK,Thread Group 1-10,text,true,,115041,21039,20,20,http://10.10.1.103/Report/Report_Selection_Page.aspx,11400,0,0
1592130187835,9,/Home.aspx-41,200,OK,Thread Group 1-10,text,true,,535,9588,20,20,http://10.10.1.103/Home.aspx,9,0,0
1592130187844,11,/Home.aspx-42,200,OK,Thread Group 1-10,text,true,,535,9588,20,20,http://10.10.1.103/Home.aspx,10,0,0
1592130187855,10,/Home.aspx-43,200,OK,Thread Group 1-10,text,true,,535,9588,20,20,http://10.10.1.103/Home.aspx,10,0,0
1592130187865,10,/Home.aspx-44,200,OK,Thread Group 1-10,text,true,,535,9588,20,20,http://10.10.1.103/Home.aspx,10,0,0
1592130187875,11,/Home.aspx-45,200,OK,Thread Group 1-10,text,true,,535,9588,20,20,http://10.10.1.103/Home.aspx,11,0,0
1592130187887,0,/safebrowsing/clientreport/download?key=%GOOGLE_SAFEBROWSING_API_KEY%-47,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Malformed escape pair at index 65: https://sb-ssl.google.com/safebrowsing/clientreport/download?key=%GOOGLE_SAFEBROWSING_API_KEY%,Thread Group 1-10,text,false,,1339,0,20,20,https://sb-ssl.google.com/safebrowsing/clientreport/download?key=%GOOGLE_SAFEBROWSING_API_KEY%,0,0,0
1592130175864,12409,/Report/Report_Selection_Page.aspx-40,200,OK,Thread Group 1-9,text,true,,115041,21039,20,20,http://10.10.1.103/Report/Report_Selection_Page.aspx,12409,0,0
1592130188274,33,/Home.aspx-41,200,OK,Thread Group 1-9,text,true,,535,9588,20,20,http://10.10.1.103/Home.aspx,33,0,0
1592130188307,14,/Home.aspx-42,200,OK,Thread Group 1-9,text,true,,535,9588,20,20,http://10.10.1.103/Home.aspx,14,0,0
1592130188321,10,/Home.aspx-43,200,OK,Thread Group 1-9,text,true,,535,9588,20,20,http://10.10.1.103/Home.aspx,10,0,0
1592130188331,11,/Home.aspx-44,200,OK,Thread Group 1-9,text,true,,535,9588,20,20,http://10.10.1.103/Home.aspx,11,0,0
1592130175957,12395,/Report/Report_Selection_Page.aspx-40,200,OK,Thread Group 1-8,text,true,,115041,21039,20,20,http://10.10.1.103/Report/Report_Selection_Page.aspx,12394,0,0
1592130188342,17,/Home.aspx-45,200,OK,Thread Group 1-9,text,true,,535,9588,20,20,http://10.10.1.103/Home.aspx,17,0,0
1592130188359,0,/safebrowsing/clientreport/download?key=%GOOGLE_SAFEBROWSING_API_KEY%-47,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Malformed escape pair at index 65: https://sb-ssl.google.com/safebrowsing/clientreport/download?key=%GOOGLE_SAFEBROWSING_API_KEY%,Thread Group 1-9,text,false,,1339,0,20,20,https://sb-ssl.google.com/safebrowsing/clientreport/download?key=%GOOGLE_SAFEBROWSING_API_KEY%,0,0,0
1592130188352,16,/Home.aspx-41,200,OK,Thread Group 1-8,text,true,,535,9588,20,20,http://10.10.1.103/Home.aspx,16,0,0
1592130188369,9,/Home.aspx-42,200,OK,Thread Group 1-8,text,true,,535,9588,20,20,http://10.10.1.103/Home.aspx,9,0,0
1592130188379,9,/Home.aspx-43,200,OK,Thread Group 1-8,text,true,,535,9588,20,20,http://10.10.1.103/Home.aspx,9,0,0
1592130188388,10,/Home.aspx-44,200,OK,Thread Group 1-8,text,true,,535,9588,20,20,http://10.10.1.103/Home.aspx,10,0,0
1592130188398,9,/Home.aspx-45,200,OK,Thread Group 1-8,text,true,,535,9588,20,20,http://10.10.1.103/Home.aspx,9,0,0
1592130188408,0,/safebrowsing/clientreport/download?key=%GOOGLE_SAFEBROWSING_API_KEY%-47,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Malformed escape pair at index 65: https://sb-ssl.google.com/safebrowsing/clientreport/download?key=%GOOGLE_SAFEBROWSING_API_KEY%,Thread Group 1-8,text,false,,1339,0,20,20,https://sb-ssl.google.com/safebrowsing/clientreport/download?key=%GOOGLE_SAFEBROWSING_API_KEY%,0,0,0
1592130180851,11112,/Report/Report_Selection_Page.aspx-40,200,OK,Thread Group 1-12,text,true,,115041,21039,20,20,http://10.10.1.103/Report/Report_Selection_Page.aspx,11112,0,0
1592130191963,14,/Home.aspx-41,200,OK,Thread Group 1-12,text,true,,535,9588,20,20,http://10.10.1.103/Home.aspx,14,0,0
1592130191977,9,/Home.aspx-42,200,OK,Thread Group 1-12,text,true,,535,9588,20,20,http://10.10.1.103/Home.aspx,9,0,0
1592130191987,9,/Home.aspx-43,200,OK,Thread Group 1-12,text,true,,535,9588,20,20,http://10.10.1.103/Home.aspx,9,0,0
1592130191996,11,/Home.aspx-44,200,OK,Thread Group 1-12,text,true,,535,9588,20,20,http://10.10.1.103/Home.aspx,11,0,0
1592130192007,9,/Home.aspx-45,200,OK,Thread Group 1-12,text,true,,535,9588,20,20,http://10.10.1.103/Home.aspx,9,0,0
1592130192017,0,/safebrowsing/clientreport/download?key=%GOOGLE_SAFEBROWSING_API_KEY%-47,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Malformed escape pair at index 65: https://sb-ssl.google.com/safebrowsing/clientreport/download?key=%GOOGLE_SAFEBROWSING_API_KEY%,Thread Group 1-12,text,false,,1339,0,20,20,https://sb-ssl.google.com/safebrowsing/clientreport/download?key=%GOOGLE_SAFEBROWSING_API_KEY%,0,0,0
1592130178305,15141,/Report/Report_Selection_Page.aspx-40,200,OK,Thread Group 1-11,text,true,,115041,21039,20,20,http://10.10.1.103/Report/Report_Selection_Page.aspx,15141,0,0
1592130193446,16,/Home.aspx-41,200,OK,Thread Group 1-11,text,true,,535,9588,20,20,http://10.10.1.103/Home.aspx,16,0,0
1592130193462,10,/Home.aspx-42,200,OK,Thread Group 1-11,text,true,,535,9588,20,20,http://10.10.1.103/Home.aspx,10,0,0
1592130193472,11,/Home.aspx-43,200,OK,Thread Group 1-11,text,true,,535,9588,20,20,http://10.10.1.103/Home.aspx,11,0,0
1592130193483,11,/Home.aspx-44,200,OK,Thread Group 1-11,text,true,,535,9588,20,20,http://10.10.1.103/Home.aspx,11,0,0
1592130193494,17,/Home.aspx-45,200,OK,Thread Group 1-11,text,true,,535,9588,20,20,http://10.10.1.103/Home.aspx,17,0,0
1592130193512,0,/safebrowsing/clientreport/download?key=%GOOGLE_SAFEBROWSING_API_KEY%-47,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Malformed escape pair at index 65: https://sb-ssl.google.com/safebrowsing/clientreport/download?key=%GOOGLE_SAFEBROWSING_API_KEY%,Thread Group 1-11,text,false,,1339,0,20,20,https://sb-ssl.google.com/safebrowsing/clientreport/download?key=%GOOGLE_SAFEBROWSING_API_KEY%,0,0,0
1592130180961,13158,/Report/Report_Selection_Page.aspx-40,200,OK,Thread Group 1-13,text,true,,115041,21039,20,20,http://10.10.1.103/Report/Report_Selection_Page.aspx,13158,0,0
1592130194118,11,/Home.aspx-41,200,OK,Thread Group 1-13,text,true,,535,9588,20,20,http://10.10.1.103/Home.aspx,11,0,0
1592130194129,10,/Home.aspx-42,200,OK,Thread Group 1-13,text,true,,535,9588,20,20,http://10.10.1.103/Home.aspx,10,0,0
1592130194139,10,/Home.aspx-43,200,OK,Thread Group 1-13,text,true,,535,9588,20,20,http://10.10.1.103/Home.aspx,10,0,0
1592130194149,11,/Home.aspx-44,200,OK,Thread Group 1-13,text,true,,535,9588,20,20,http://10.10.1.103/Home.aspx,11,0,0
1592130194160,10,/Home.aspx-45,200,OK,Thread Group 1-13,text,true,,535,9588,20,20,http://10.10.1.103/Home.aspx,10,0,0
1592130194171,0,/safebrowsing/clientreport/download?key=%GOOGLE_SAFEBROWSING_API_KEY%-47,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Malformed escape pair at index 65: https://sb-ssl.google.com/safebrowsing/clientreport/download?key=%GOOGLE_SAFEBROWSING_API_KEY%,Thread Group 1-13,text,false,,1339,0,20,20,https://sb-ssl.google.com/safebrowsing/clientreport/download?key=%GOOGLE_SAFEBROWSING_API_KEY%,0,0,0
1592130181065,13693,/Report/Report_Selection_Page.aspx-46,200,OK,Thread Group 1-3,text,true,,92521,21048,20,20,http://10.10.1.103/Report/Report_Selection_Page.aspx,13693,0,0
1592130194757,11,/Home.aspx-48,200,OK,Thread Group 1-3,text,true,,535,9588,20,20,http://10.10.1.103/Home.aspx,11,0,0
1592130194768,10,/Home.aspx-49,200,OK,Thread Group 1-3,text,true,,535,9588,20,20,http://10.10.1.103/Home.aspx,10,0,0
1592130194778,15,/Home.aspx-50,200,OK,Thread Group 1-3,text,true,,535,9588,20,20,http://10.10.1.103/Home.aspx,15,0,0
1592130194793,11,/Home.aspx-51,200,OK,Thread Group 1-3,text,true,,535,9588,20,20,http://10.10.1.103/Home.aspx,11,0,0
1592130194804,10,/Home.aspx-52,200,OK,Thread Group 1-3,text,true,,535,9588,20,20,http://10.10.1.103/Home.aspx,10,0,0
1592130194814,10,/Home.aspx-53,200,OK,Thread Group 1-3,text,true,,535,9588,20,20,http://10.10.1.103/Home.aspx,10,0,0
1592130194824,10,/Home.aspx-54,200,OK,Thread Group 1-3,text,true,,535,9588,20,20,http://10.10.1.103/Home.aspx,10,0,0
1592130194834,10,/Home.aspx-55,200,OK,Thread Group 1-3,text,true,,535,9588,20,20,http://10.10.1.103/Home.aspx,10,0,0
1592130194844,11,/Home.aspx-56,200,OK,Thread Group 1-3,text,true,,535,9588,20,20,http://10.10.1.103/Home.aspx,11,0,0
1592130194855,9,/Home.aspx-57,200,OK,Thread Group 1-3,text,true,,535,9588,20,20,http://10.10.1.103/Home.aspx,9,0,0
1592130194865,9,/Home.aspx-58,200,OK,Thread Group 1-3,text,true,,535,9588,20,20,http://10.10.1.103/Home.aspx,9,0,0
1592130194874,10,/Home.aspx-59,200,OK,Thread Group 1-3,text,true,,535,9588,20,20,http://10.10.1.103/Home.aspx,10,0,0
1592130194884,11,/Home.aspx-60,200,OK,Thread Group 1-3,text,true,,535,9588,20,20,http://10.10.1.103/Home.aspx,11,0,0
1592130194895,10,/Home.aspx-61,200,OK,Thread Group 1-3,text,true,,535,9588,20,20,http://10.10.1.103/Home.aspx,10,0,0
1592130194906,11,/Home.aspx-62,200,OK,Thread Group 1-3,text,true,,535,9588,20,20,http://10.10.1.103/Home.aspx,11,0,0
1592130194917,10,/Home.aspx-63,200,OK,Thread Group 1-3,text,true,,535,9588,20,20,http://10.10.1.103/Home.aspx,10,0,0
1592130194927,48,/Home.aspx-64,200,OK,Thread Group 1-3,text,true,,41855,9968,20,20,http://10.10.1.103/Default.aspx,10,0,0
1592130194927,10,/Home.aspx-64-0,302,Found,Thread Group 1-3,text,true,,452,9510,20,20,http://10.10.1.103/Home.aspx,10,0,0
1592130194937,38,/Home.aspx-64-1,200,OK,Thread Group 1-3,text,true,,41403,458,20,20,http://10.10.1.103/Default.aspx,37,0,0
1592130194975,9,/Report/Report_Selection_Page.aspx-65,500,Internal Server Error,Thread Group 1-3,text,false,,4974,402,20,20,http://10.10.1.103/Report/Report_Selection_Page.aspx,9,0,0
1592130194984,10,/Home.aspx-66,200,OK,Thread Group 1-3,text,true,,535,9598,20,20,http://10.10.1.103/Home.aspx,10,0,0
1592130194994,10,/Home.aspx-67,200,OK,Thread Group 1-3,text,true,,535,9598,20,20,http://10.10.1.103/Home.aspx,10,0,0
1592130181051,16385,/Report/Report_Selection_Page.aspx-46,200,OK,Thread Group 1-2,text,true,,92521,21048,20,20,http://10.10.1.103/Report/Report_Selection_Page.aspx,16385,0,0
1592130197435,16,/Home.aspx-48,200,OK,Thread Group 1-2,text,true,,535,9588,20,20,http://10.10.1.103/Home.aspx,16,0,0
1592130197451,16,/Home.aspx-49,200,OK,Thread Group 1-2,text,true,,535,9588,20,20,http://10.10.1.103/Home.aspx,16,0,0
1592130197467,16,/Home.aspx-50,200,OK,Thread Group 1-2,text,true,,535,9588,20,20,http://10.10.1.103/Home.aspx,16,0,0
1592130197483,16,/Home.aspx-51,200,OK,Thread Group 1-2,text,true,,535,9588,20,20,http://10.10.1.103/Home.aspx,16,0,0
1592130197499,15,/Home.aspx-52,200,OK,Thread Group 1-2,text,true,,535,9588,20,20,http://10.10.1.103/Home.aspx,15,0,0
1592130197515,12,/Home.aspx-53,200,OK,Thread Group 1-2,text,true,,535,9588,20,20,http://10.10.1.103/Home.aspx,12,0,0
1592130197528,15,/Home.aspx-54,200,OK,Thread Group 1-2,text,true,,535,9588,20,20,http://10.10.1.103/Home.aspx,15,0,0
1592130197544,17,/Home.aspx-55,200,OK,Thread Group 1-2,text,true,,535,9588,20,20,http://10.10.1.103/Home.aspx,17,0,0
1592130197561,18,/Home.aspx-56,200,OK,Thread Group 1-2,text,true,,535,9588,20,20,http://10.10.1.103/Home.aspx,18,0,0
1592130197579,18,/Home.aspx-57,200,OK,Thread Group 1-2,text,true,,535,9588,20,20,http://10.10.1.103/Home.aspx,18,0,0
1592130197597,19,/Home.aspx-58,200,OK,Thread Group 1-2,text,true,,535,9588,20,20,http://10.10.1.103/Home.aspx,19,0,0
1592130197616,18,/Home.aspx-59,200,OK,Thread Group 1-2,text,true,,535,9588,20,20,http://10.10.1.103/Home.aspx,18,0,0
1592130197634,16,/Home.aspx-60,200,OK,Thread Group 1-2,text,true,,535,9588,20,20,http://10.10.1.103/Home.aspx,16,0,0
1592130197650,16,/Home.aspx-61,200,OK,Thread Group 1-2,text,true,,535,9588,20,20,http://10.10.1.103/Home.aspx,16,0,0
